location	product_ean	code	store_name
America/Los_Angeles	8449848383166	US	Mira Mesa
America/Detroit	9432212967085	US	Waverly
Europe/Kiev	4506497872848	UA	Kherson
Asia/Karachi	1741634975447	PK	Khairpur Mir’s
America/Chicago	4935833525665	US	Pekin
Asia/Baku	7077574028450	AZ	Astara
Asia/Manila	1582687121456	PH	Masbate
Europe/Rome	4507719932883	IT	Bisceglie
Asia/Tokyo	5448058722850	JP	Ina
America/La_Paz	9771156057576	BO	Tupiza
America/Recife	0755898894094	BR	Recife
America/Bogota	3694539460564	CO	Socorro
Asia/Shanghai	4476609866631	CN	Liaoyang
Europe/Paris	0201494443940	FR	Mitry-Mory
Asia/Yekaterinburg	9396854454696	RU	Ozersk
Asia/Tokyo	9647584747740	JP	Toba
America/Chicago	4697579886348	US	Tyler
America/Chicago	3750482962996	US	Longview
Europe/London	9700191959293	GB	Arbroath
Asia/Jakarta	1802164403357	ID	Wangon
Africa/Dar_es_Salaam	1438621591000	TZ	Nyangao
Asia/Kolkata	1479632707448	IN	Sheoganj
America/Port-au-Prince	7567510340277	HT	Thomazeau
Europe/London	1615255450983	GB	Newbury
Africa/Douala	4883805779489	CM	Mbalmayo
Europe/Rome	5606711318196	IT	Agrigento
Africa/Casablanca	6424810729564	MA	Azrou
Africa/Algiers	3388813833242	DZ	Ksar Chellala
Asia/Urumqi	0144237654800	CN	Hoxtolgay
Africa/Kampala	3910692019976	UG	Kitgum
Asia/Makassar	1913392035736	ID	Balikpapan
America/Los_Angeles	7128813961172	US	Porterville
Asia/Shanghai	6047154113297	CN	Wacheng
Europe/London	7533182865608	GB	Belper
America/New_York	7245903624868	US	Lakewood
Europe/Istanbul	3163027390374	TR	Aksaray
Europe/Istanbul	5503364256014	TR	Sungurlu
Asia/Shanghai	0231502838130	CN	Xinzhou
America/New_York	0489714598674	US	Harrisburg
America/Fortaleza	9035663459194	BR	Guaraciaba do Norte
Europe/Sarajevo	4452029728001	BA	Bijeljina
Asia/Makassar	0887351633459	ID	Tarakan
Asia/Kolkata	6204057674885	IN	Betamcherla
Europe/Rome	1815134658862	IT	Chiavari
America/Argentina/Buenos_Aires	1373749496496	AR	Barracas
America/Maceio	6586311323716	BR	Lagarto
America/Chicago	6743493986003	US	Huntley
Europe/Zaporozhye	1957560869914	UA	Polohy
Europe/Rome	0239064295156	IT	Perugia
America/Los_Angeles	8182979560593	US	Pahrump
Europe/Madrid	7442811785111	ES	Villaquilambre
Asia/Jakarta	3972232273026	ID	Jambi City
Europe/Dublin	0267484435685	IE	Athlone
America/Chicago	2891823765515	US	Bourbonnais
Asia/Kolkata	7106766775718	IN	Aistala
Asia/Shanghai	7824756865972	CN	Pingyi
Africa/Algiers	3869187431512	DZ	Boumerdas
Asia/Kolkata	9301912826780	IN	Hungund
Europe/Istanbul	8164195889795	TR	Edremit
Europe/London	5208069390291	GB	Viewpark
America/Toronto	1153345541338	CA	Sainte-Catherine
America/Sao_Paulo	9991388281437	BR	Loanda
Asia/Bangkok	1901682200636	TH	Phanat Nikhom
Europe/Madrid	5064910759552	ES	Gandia
Asia/Karachi	5636221252123	PK	Alipur
America/Los_Angeles	7053127810611	US	Santa Maria
Europe/Amsterdam	8491712350064	NL	Losser
Africa/Niamey	0459665556795	NE	Mirriah
America/Bogota	7581685259004	CO	Villa del Rosario
Asia/Jakarta	6603723250185	ID	Sukabumi
Asia/Kolkata	4941275542399	IN	Udumalaippettai
America/Chicago	4697687245495	US	Evergreen Park
Europe/Rome	2272755019097	IT	Somma Vesuviana
Europe/Berlin	0578352284817	DE	Gifhorn
Europe/Moscow	8225977028488	RU	Kashira
Asia/Bangkok	2747528143328	TH	Tak Bai
Asia/Jakarta	4906480085901	ID	Kudus
America/Santiago	4519616724539	CL	Chiguayante
America/Recife	9987267891224	BR	Catende
Europe/Brussels	1483193119381	BE	Houthalen
Asia/Hebron	5202936737837	PS	East Jerusalem
Europe/Rome	3164810379927	IT	Villabate
Asia/Yekaterinburg	3642111306267	RU	Tavda
America/Lima	6679887487125	PE	Iquitos
America/Chicago	8311366780867	US	Fairview Heights
Europe/Berlin	7127864456798	DE	Neuburg an der Donau
Africa/Lubumbashi	7313912829717	CD	Yangambi
Asia/Yekaterinburg	6309167252999	RU	Oktyabr’skiy
Africa/Lagos	8590666826943	NG	Lagos
Europe/Brussels	8051882937016	BE	Beveren
America/New_York	1043019456733	US	Norwalk
Europe/Berlin	5713088907837	DE	Bad Segeberg
Asia/Seoul	7698590923125	KR	Eisen
Europe/Dublin	0581973090651	IE	Athlone
Africa/Algiers	7633932305627	DZ	Boumerdas
Europe/Amsterdam	4751228691704	NL	Culemborg
America/Sao_Paulo	3187568850784	BR	Sarandi
Africa/Douala	0561720646263	CM	Idenao
Africa/Lagos	1874518899215	NG	Gaya
Asia/Kolkata	2250012699169	IN	Deoli
Africa/Dar_es_Salaam	1987782207201	TZ	Chanika
Europe/London	6784741536502	GB	Southsea
America/Los_Angeles	8240197954744	US	Indio
America/Costa_Rica	0995232002802	CR	San Rafael
America/New_York	9461844556503	US	Punta Gorda Isles
America/Los_Angeles	3879937540401	US	Riverbank
Asia/Manila	7852409919758	PH	Naga
Asia/Yekaterinburg	5415400669910	RU	Kuvandyk
Europe/Istanbul	4003961817041	TR	Mardin
Africa/Dar_es_Salaam	1678594564469	TZ	Mvomero
America/Sao_Paulo	8196185422927	BR	Artur Nogueira
Europe/Paris	6837653370259	FR	Saint-Omer
Asia/Shanghai	8839727890968	CN	Licheng
America/New_York	0299541258579	US	Malden
Europe/Madrid	4982170031601	ES	el Camp de l'Arpa del Clot
Asia/Yerevan	7270150570422	AM	Hrazdan
Europe/Paris	0005926149208	FR	Herblay
America/Toronto	8432249681887	CA	Pointe-Claire
Asia/Kolkata	9395527947787	IN	Madhipura
America/New_York	2472951324302	US	Nutley
Asia/Baku	3047024511225	AZ	Qazax
Europe/Istanbul	1334256837004	TR	Serinhisar
America/New_York	5534144826936	US	Utica
Europe/Chisinau	5688125760426	MD	Soroca
Europe/Madrid	1375032521960	ES	Baza
America/Chicago	9309383544745	US	Independence
Asia/Karachi	4413017716752	PK	Khairpur Mir’s
America/Chicago	9106496802669	US	Pleasant Prairie
Asia/Dhaka	3259023604215	BD	Manikchari
America/New_York	2696529955389	US	Greenpoint
Asia/Shanghai	4169649535321	CN	Ulanhot
Asia/Jerusalem	1969837810802	IL	Ramla
America/New_York	2009918367203	US	Leland
Europe/London	5722573689219	GB	Kingston upon Hull
Europe/Rome	4500353372435	IT	Chiavari
Asia/Jakarta	4866749542708	ID	Ngemplak
America/Phoenix	7932876125552	US	Scottsdale
Asia/Jakarta	1368368731691	ID	Pameungpeuk
Africa/Lagos	1997780403574	NG	Lagos
Europe/London	6362619151257	GB	Hartley
America/Bogota	6990281173132	CO	Buenaventura
Europe/Berlin	3519293468048	DE	Korschenbroich
Asia/Tokyo	9554192143256	JP	Nayoro
Asia/Baku	3981218595564	AZ	Qazax
America/Chicago	4425690716707	US	Hutto
Asia/Kolkata	2949924939998	IN	Kalavoor
America/Bahia	1637001374008	BR	Canavieiras
America/Maceio	4378303209489	BR	Barra dos Coqueiros
Asia/Kuala_Lumpur	2602903456175	MY	Kampung Ayer Molek
Asia/Shanghai	7303979844990	CN	Zhuangyuan
Europe/Rome	5376601510688	IT	Sassari
Asia/Manila	7243761454818	PH	Cebu City
Asia/Kolkata	3479436347060	IN	Betamcherla
Pacific/Auckland	7920805743281	NZ	Gisborne
Asia/Kolkata	8439775394229	IN	Chharra
Africa/Gaborone	2328853274774	BW	Tonota
America/Bogota	5476565328487	CO	El Copey
Africa/Johannesburg	6928125640496	ZA	Standerton
Africa/Douala	2374323053752	CM	Idenao
Europe/Madrid	4317314541348	ES	Caravaca
America/New_York	3575385408590	US	Scarsdale
Asia/Manila	8153808412109	PH	Calauan
Asia/Kolkata	9274015628387	IN	Osmanabad
Europe/Paris	2789266054788	FR	Marseille 11
Europe/Kiev	5447802161952	UA	Lutsk
Europe/Amsterdam	2727952134123	NL	Oldenzaal
Europe/Rome	1520304814954	IT	Ventimiglia
Asia/Colombo	7118399606468	LK	Hendala
Asia/Kolkata	3364760008407	IN	Narwar
Europe/Moscow	0316585495156	RU	Dyat’kovo
Asia/Shanghai	4280504857331	CN	Yanliang
Europe/London	9335074180442	GB	Lancing
America/New_York	3161305479162	US	North Lauderdale
Europe/London	8524723057070	GB	Cowes
Europe/London	8807381993028	GB	Great Wyrley
Asia/Bangkok	0782148320249	TH	Roi Et
Europe/Chisinau	1868093975969	MD	Soroca
Africa/Mogadishu	5465740033544	SO	Baki
America/Sao_Paulo	2123518112473	BR	Miracema
America/Los_Angeles	4488072948714	US	Sunnyside
Europe/Chisinau	9519265042898	MD	Soroca
Europe/Brussels	2545707139380	BE	Temse
America/Los_Angeles	9298134643939	US	Lompoc
Asia/Bangkok	7146374054829	TH	Nakhon Si Thammarat
Asia/Tokyo	8605538668764	JP	Shimotoda
Europe/Paris	6545954339225	FR	Fontenay-aux-Roses
Africa/Accra	8353679662058	GH	Mampong
Asia/Karachi	1254173572331	PK	Larkana
Europe/Istanbul	4664884964276	TR	Silvan
America/Los_Angeles	5587605022590	US	Sunnyside
Asia/Jakarta	5316618144445	ID	Sukabumi
Africa/Addis_Ababa	9544271654339	ET	Arba Minch
Europe/Madrid	8751058795906	ES	Jumilla
America/Menominee	2619480861650	US	Iron River
Asia/Jakarta	6465641050847	ID	Labuhan Deli
Europe/Madrid	3150098810917	ES	San Fernando de Henares
Europe/Paris	4945642585712	FR	Mitry-Mory
Europe/London	3363143517871	GB	Chapletown
America/Denver	3981775098607	US	Aurora
Europe/Chisinau	7668824920589	MD	Soroca
Asia/Colombo	8527237779209	LK	Dehiwala-Mount Lavinia
America/New_York	9010488542702	US	Harrisburg
Europe/Helsinki	9384263629590	FI	Espoo
America/Los_Angeles	0232240159099	US	Opportunity
America/Chicago	5876513870219	US	Grand Forks
Europe/Berlin	1408974132106	DE	Walsrode
Africa/Banjul	0215453074151	GM	Farafenni
Europe/Rome	1306323177504	IT	Sassari
America/New_York	8253659716439	US	Lexington
Asia/Manila	6585142116627	PH	Talisay
America/Bogota	4800589905699	CO	Socorro
Asia/Yakutsk	0078882419272	RU	Aykhal
Europe/Warsaw	6206153423275	PL	Brzeg
Asia/Kolkata	8698732929885	IN	Madhipura
Europe/Rome	1718517264073	IT	Agrigento
Asia/Qyzylorda	0268342664797	KZ	Kyzylorda
America/Managua	9869794106623	NI	Somoto
America/Chicago	8591144203942	US	Murray
America/New_York	8725409547803	US	Middletown
Asia/Shanghai	8510150781138	CN	Ulanhot
Asia/Kolkata	4224511198766	IN	Alwaye
Europe/Lisbon	5088497621316	PT	Albufeira
Africa/Accra	0679151614024	GH	Mampong
America/Los_Angeles	2507997914078	US	Pahrump
America/Chicago	8526664730975	US	Searcy
America/New_York	8216099775565	US	Toledo
America/Los_Angeles	0101698504464	US	Camarillo
Europe/Berlin	0347728666553	DE	Stade
America/Port_of_Spain	5343799373999	TT	Port of Spain
Africa/Tunis	9325438827991	TN	Msaken
Europe/Rome	8267101664056	IT	Cordenons
Africa/Casablanca	2866335739255	MA	Azrou
Asia/Kolkata	1669394006013	IN	Supaul
America/Lima	4403149868603	PE	Iquitos
Africa/Douala	1125361788011	CM	Tonga
Europe/London	9955030313075	GB	East Dereham
Africa/Dar_es_Salaam	4522965380219	TZ	Kidodi
America/New_York	0912857504498	US	East Haven
America/Recife	4308084948628	BR	Recife
America/Sao_Paulo	2719306446600	BR	Esmeraldas
Europe/Berlin	2024790209922	DE	Barmbek-Nord
Asia/Karachi	5497029162119	PK	Kot Addu
Asia/Jakarta	0710519365315	ID	Kediri
Asia/Tokyo	7073751254520	JP	Karatsu
America/New_York	7154900774721	US	Cypress Hills
Europe/Rome	2146047149352	IT	Sassari
Australia/Melbourne	5992969759776	AU	Frankston South
America/Bahia	5035583706631	BR	Muritiba
Europe/Paris	8749677815426	FR	Mitry-Mory
America/Sao_Paulo	4228675263018	BR	Carlos Barbosa
Europe/Berlin	3713289890671	DE	Marburg an der Lahn
Europe/Istanbul	8280904492077	TR	Mardin
Asia/Tokyo	2245118277434	JP	Nonoichi
America/Los_Angeles	7497951058151	US	North Tustin
Asia/Kolkata	1345169603655	IN	Dharmapuri
America/Sao_Paulo	8804528163368	BR	Itabirito
Asia/Shanghai	1678135672714	CN	Sishui
Europe/Istanbul	0783522608359	TR	Aksaray
Europe/Istanbul	9836393672170	TR	Edremit
Europe/Moscow	1769948483489	RU	Bogoroditsk
Europe/Istanbul	9238717473256	TR	Silvan
Europe/Moscow	7098990380472	RU	Roslavl’
America/Mexico_City	8232365590168	MX	Contla
Asia/Yangon	7621019935416	MM	Myawadi
America/Los_Angeles	2050598529849	US	Beaumont
Europe/Paris	2510647175880	FR	Niort
Europe/Berlin	7673761724435	DE	Memmingen
America/New_York	9057199389615	US	Malden
Asia/Tokyo	8826632774827	JP	Ueno-ebisumachi
Europe/London	8592260402745	GB	Cowes
America/Los_Angeles	5879820122156	US	Palm Desert
Asia/Dushanbe	4930808639712	TJ	Vahdat
Asia/Tokyo	4171468973604	JP	Okegawa
Asia/Tokyo	3545361841666	JP	Karatsu
America/Chicago	3159348614565	US	Greenville
Asia/Shanghai	3874500333633	CN	Pingyi
Asia/Krasnoyarsk	0139851146022	RU	Lesosibirsk
Asia/Manila	8219485325474	PH	Antipolo
Europe/Paris	0037092725603	FR	Cavaillon
Africa/Algiers	4209613007116	DZ	Beni Douala
Europe/Berlin	7517483617128	DE	Gauting
Asia/Shanghai	1957317437458	CN	Zhoushan
America/Los_Angeles	4603003219118	US	Bothell
America/New_York	8726900617675	US	Lebanon
America/Los_Angeles	9116827670393	US	American Canyon
America/Porto_Velho	9613051005507	BR	Porto Velho
Europe/Rome	1497140037871	IT	Lanciano
Europe/Paris	8390223475214	FR	Marseille 11
America/Bogota	8826603438949	CO	Villa del Rosario
Asia/Shanghai	3291681885230	CN	Danjiangkou
Europe/Berlin	9475227041333	DE	Neuburg an der Donau
Europe/Istanbul	0761089882672	TR	Mudanya
Europe/Lisbon	2481245017943	PT	Carnaxide
Europe/Paris	3972750277315	FR	Sceaux
Europe/Paris	6189292052738	FR	Sceaux
Europe/Moscow	5171666899750	RU	Severodvinsk
Europe/Paris	7986601187681	FR	Valence
Asia/Hong_Kong	1785750123566	HK	Tsuen Wan
America/Mazatlan	5523881523826	MX	Acaponeta
Europe/Minsk	5129129691700	BY	Novogrudok
Europe/Brussels	3633356941207	BE	Houthalen
America/Lima	0082805919916	PE	Minas de Marcona
Asia/Shanghai	3667178941459	CN	Sishui
America/Chicago	9346402994020	US	Huntley
Pacific/Honolulu	6964170710357	US	Kahului
Asia/Yangon	7779411221917	MM	Myawadi
Asia/Kolkata	6487999558882	IN	Sirsi
Europe/Kiev	4139583106093	UA	Hlukhiv
America/Matamoros	1736843918378	MX	Heroica Matamoros
Europe/Rome	9751018368910	IT	Cordenons
Asia/Kolkata	2519952929515	IN	Sambalpur
America/Port_of_Spain	1485375317622	TT	Port of Spain
Asia/Kolkata	0767652709513	IN	Sambalpur
Europe/Berlin	7243203204193	DE	Gifhorn
America/Fortaleza	0813237323947	BR	Pedro II
America/Sao_Paulo	5537084540979	BR	Soledade
Asia/Jakarta	4885916146952	ID	Muncar
America/Denver	4830957037752	US	Carlsbad
Australia/Melbourne	2283338106806	AU	Carnegie
America/Los_Angeles	6172496647046	US	Mira Mesa
Europe/London	1911622007812	GB	Exeter
Europe/Istanbul	9900936496940	TR	Sungurlu
America/Lima	8256727925405	PE	Yunguyo
Asia/Kolkata	3000092075877	IN	Pujali
Europe/Brussels	5800981917602	BE	Mouscron
America/Guayaquil	0128026710304	EC	Milagro
Europe/Berlin	1069232539527	DE	Rudolstadt
America/Maceio	3256173581717	BR	Lagarto
Australia/Sydney	9796233667592	AU	Nowra
Africa/Tripoli	8399119341640	LY	Ghat
Africa/Accra	0862247530418	GH	Mampong
Asia/Kolkata	8643991631154	IN	Bachhraon
Africa/Maputo	2187854118834	MZ	Maxixe
Europe/London	1431993347596	GB	Barnet
Asia/Manila	1981227176282	PH	Manaoag
Asia/Kolkata	5237960792040	IN	Gorakhpur
Asia/Kolkata	4757809278715	IN	Udumalaippettai
Asia/Tokyo	9735656187805	JP	Komono
Asia/Bangkok	1855806043244	TH	Kantharalak
Asia/Shanghai	4200529311991	CN	Liaoyang
Europe/London	2403530031397	GB	Westbury
Europe/Lisbon	3349534201222	PT	Albufeira
Asia/Yekaterinburg	7676839837143	RU	Izluchinsk
Europe/Sofia	2010762723237	BG	Aytos
Australia/Sydney	0566058408422	AU	Griffith
America/Chicago	7734488190788	US	Huntley
America/Los_Angeles	6650774614374	US	Santa Maria
America/Porto_Velho	3169403248024	BR	Porto Velho
Asia/Shanghai	7412982328295	CN	Ulanhot
Asia/Bangkok	5587204582723	TH	Kantharalak
Asia/Shanghai	1035870646804	CN	Longgang
Africa/Lagos	0275313464690	NG	Nkpor
America/Los_Angeles	6598452401048	US	American Canyon
America/Costa_Rica	7867854858026	CR	San Rafael
Pacific/Port_Moresby	8298195424370	PG	Mount Hagen
Asia/Seoul	9524180509012	KR	Goyang-si
America/New_York	3164936134493	US	Thomasville
Asia/Manila	3702681556803	PH	Sorsogon
Europe/Amsterdam	1453943689938	NL	Culemborg
Europe/London	0368851498873	GB	Surbiton
Asia/Barnaul	5291661923080	RU	Novosilikatnyy
Europe/London	1879441124243	GB	Newbury
America/Costa_Rica	9710629437262	CR	San Rafael
Africa/Abidjan	0006927228671	CI	Lakota
Asia/Kolkata	1999407586141	IN	Dombivli
America/Los_Angeles	5620376049035	US	Troutdale
Asia/Shanghai	8867611482692	CN	Nanpiao
Europe/Rome	1652972073491	IT	San Giuliano Milanese
America/Sao_Paulo	1028519009528	BR	Guapimirim
America/Sao_Paulo	8347267140318	BR	Guapimirim
Asia/Karachi	1577797458769	PK	Mianwali
Europe/Madrid	1813835747441	ES	Reus
Europe/Berlin	1239301078961	DE	Zeitz
Europe/Paris	5138323744631	FR	Saint-Genis-Laval
Europe/Istanbul	5892032534029	TR	Yakuplu
America/Chicago	3121410660848	US	Brenham
America/Los_Angeles	8788971049359	US	Porterville
America/Sao_Paulo	0014173815675	BR	Marau
America/Los_Angeles	2487520087021	US	Laguna Niguel
Europe/Paris	7811444942602	FR	Elbeuf
America/Sao_Paulo	2378135262203	BR	Soledade
Europe/Istanbul	1173643302448	TR	Aksaray
America/Fortaleza	9706179485174	BR	Barras
Europe/London	5483597349229	GB	Lancing
America/New_York	7419055715266	US	Middle River
America/Argentina/Tucuman	0078306841047	AR	Aguilares
Asia/Kolkata	1123871468140	IN	Gariadhar
Europe/Madrid	7207580284964	ES	Puertollano
America/Sao_Paulo	6003793820170	BR	Guapimirim
Europe/Warsaw	2511633277908	PL	Brzeg
America/New_York	3142750351920	US	Clermont
Europe/Dublin	5555023760042	IE	Athlone
Africa/Tripoli	7979233654843	LY	Ajdabiya
Africa/Accra	8909989137122	GH	Tarkwa
Asia/Jakarta	5350680345140	ID	Kediri
Australia/Sydney	5959894317648	AU	Strathfield
Asia/Manila	7986016065130	PH	Jagna
Europe/Andorra	0667321138630	AD	les Escaldes
Asia/Jerusalem	8311560472681	IL	Ganei Tikva
Asia/Bangkok	1149702249474	TH	Phanat Nikhom
America/Chicago	2937724779463	US	Tupelo
Asia/Kolkata	8479770224046	IN	Supaul
Africa/Dar_es_Salaam	1655846723799	TZ	Usagara
Europe/Berlin	2671935212349	DE	Barmbek-Nord
Africa/Casablanca	9041529059255	MA	Oulmes
Europe/Berlin	4359719559252	DE	Hermsdorf
Asia/Kolkata	3160063609033	IN	Talipparamba
America/Los_Angeles	2112154926063	US	Laguna Niguel
America/Panama	6388775396516	PA	Veracruz
America/Sao_Paulo	6266310384146	BR	Itaperuna
Africa/Lubumbashi	4132245524419	CD	Kamina
America/Argentina/Ushuaia	5824454586201	AR	Ushuaia
Europe/Minsk	7884441401014	BY	Vitebsk
America/Bogota	4914383015994	CO	Andes
Europe/London	6926926119531	GB	Arbroath
Asia/Jakarta	4894702672186	ID	Kudus
America/Sao_Paulo	6059903657150	BR	Caldas Novas
Africa/Abidjan	0679551360668	CI	Lakota
America/Mazatlan	3848217618369	MX	Acaponeta
Africa/Cairo	1487065101429	EG	Alexandria
Europe/Belgrade	4309891864859	RS	Negotin
America/Chicago	5465290572395	US	Rosemount
Asia/Kolkata	2750842395533	IN	Kundla
Europe/Rome	0434894348564	IT	Afragola
America/Denver	2816319075176	US	Kearns
Europe/London	7062966274690	GB	Devizes
Asia/Vladivostok	4175673581012	RU	Nikolayevsk-on-Amure
America/Costa_Rica	8869751245830	CR	Liberia
America/Lima	7827437441212	PE	Yunguyo
America/Guayaquil	5110288705735	EC	Cuenca
Europe/Istanbul	8487612696753	TR	Patnos
America/Phoenix	0843675673960	US	Gilbert
Asia/Jakarta	4663057601031	ID	Diwek
Africa/Tunis	2975096246626	TN	El Alia
Africa/Tripoli	1259456838005	LY	Ghat
Europe/Madrid	9637496982438	ES	Reus
Asia/Kolkata	6596878564156	IN	Manjeri
Europe/Berlin	8280007863637	DE	Radevormwald
Asia/Shanghai	2915287588951	CN	Xiangtan
America/Chicago	7572059684331	US	Brentwood Estates
America/Bogota	5559560031566	CO	Puerto Colombia
Europe/London	6450790288951	GB	Devizes
Europe/London	7419871025174	GB	Newbury
Europe/London	4743359236589	GB	Bushey
Asia/Jerusalem	2115677003594	IL	Ganei Tikva
Asia/Shanghai	9689651964506	CN	Hengshui
America/New_York	1586162444634	US	Rosedale
Europe/Berlin	6811006248792	DE	Ehingen
America/Argentina/Cordoba	4907909090018	AR	Rafaela
Asia/Manila	8286858667608	PH	San Jose
America/Indiana/Indianapolis	7625947747295	US	Granger
America/Santiago	2411156130226	CL	Ovalle
Africa/Lubumbashi	6100898141343	CD	Yangambi
America/Mexico_City	3391575287505	MX	Jocotepec
America/Chicago	7166530239204	US	San Juan
Europe/Sofia	1560773712900	BG	Smolyan
Europe/Zaporozhye	3836653113784	UA	Polohy
Europe/Moscow	1646765144765	RU	Tver
Europe/Berlin	5319647247194	DE	Eppingen
Asia/Bangkok	9475997974138	TH	Nakhon Si Thammarat
Asia/Jakarta	7587805737148	ID	Pameungpeuk
America/New_York	8850695804542	US	Martinsburg
Europe/Stockholm	5166971654880	SE	Hudiksvall
Africa/Lagos	3542613854245	NG	Nkpor
America/Chicago	4337385171435	US	Fresno
America/Chicago	2125990551238	US	Westchester
Pacific/Auckland	9788959099634	NZ	Gisborne
Europe/Berlin	0973436495606	DE	Stuttgart
Asia/Manila	9324723938145	PH	Calauan
America/New_York	7002715833648	US	Lakewood
Europe/Rome	8674831354179	IT	Catania
America/New_York	0564556181366	US	Deltona
Europe/Madrid	0439482235042	ES	Las Gabias
Asia/Jakarta	2826174176376	ID	Simpang
America/Los_Angeles	7186874299139	US	Davis
America/Mexico_City	7639575358808	MX	Santa Rosa Jauregui
Asia/Manila	8886999308158	PH	San Jose
Asia/Colombo	7949549626391	LK	Hendala
Europe/London	1976539526085	GB	Surbiton
America/Sao_Paulo	4724270657806	BR	Santa Gertrudes
America/New_York	1687512646859	US	Rosedale
Africa/Algiers	8317198162529	DZ	Ksar Chellala
America/Fortaleza	4708399648013	BR	Guaraciaba do Norte
America/Sao_Paulo	2633403974944	BR	Iturama
Europe/Berlin	7174752701126	DE	Wesseling
Asia/Seoul	7653679617340	KR	Sinhyeon
America/Chicago	3371332351274	US	Tupelo
Europe/Paris	7246804286230	FR	Ajaccio
Africa/Tripoli	1636421121025	LY	Ajdabiya
Asia/Hong_Kong	1891806449686	HK	Tsuen Wan
Europe/Istanbul	3523249399430	TR	Bergama
America/El_Salvador	6984603183077	SV	Sonzacate
Africa/Algiers	1586179830819	DZ	Thenia
Europe/Paris	0460132271677	FR	Pamiers
America/Mexico_City	2676562020039	MX	Jocotepec
Europe/Istanbul	5023688285205	TR	Sungurlu
